BRONX - 2013-50,374,0.0
BRONX - 2013-51,407,0.002457002457002457
BRONX - 2013-52,333,0.0
BRONX - 2014-01,341,0.002932551319648094
BRONX - 2014-02,348,0.0028735632183908046
BRONX - 2014-03,341,0.0
BRONX - 2014-04,400,0.0025
BRONX - 2014-05,413,0.0
BRONX - 2014-06,435,0.0
BRONX - 2014-07,486,0.00205761316872428
BRONX - 2014-08,368,0.0
BRONX - 2014-09,390,0.0
BRONX - 2014-10,370,0.0
BRONX - 2014-11,328,0.0
BRONX - 2014-12,349,0.0
BRONX - 2014-13,379,0.002638522427440633
BRONX - 2014-14,346,0.002890173410404624
BRONX - 2014-15,389,0.0
BRONX - 2014-16,361,0.0
BRONX - 2014-17,324,0.0
BRONX - 2014-18,387,0.002583979328165375
BRONX - 2014-19,376,0.0
BRONX - 2014-20,352,0.0
BRONX - 2014-21,366,0.00273224043715847
BRONX - 2014-22,399,0.0
BRONX - 2014-23,400,0.0025
BRONX - 2014-24,377,0.0
BRONX - 2014-25,419,0.0
BRONX - 2014-26,447,0.0
BRONX - 2014-27,387,0.0
BRONX - 2014-28,398,0.0
BRONX - 2014-29,350,0.0
BRONX - 2014-30,390,0.002564102564102564
BRONX - 2014-31,347,0.0
BRONX - 2014-32,367,0.0027247956403269754
BRONX - 2014-33,349,0.0
BRONX - 2014-34,360,0.0
BRONX - 2014-35,376,0.0
BRONX - 2014-36,400,0.0025
BRONX - 2014-37,402,0.0024875621890547263
BRONX - 2014-38,403,0.0024813895781637717
BRONX - 2014-39,414,0.0024154589371980675
BRONX - 2014-40,381,0.0026246719160104987
BRONX - 2014-41,375,0.0
BRONX - 2014-42,354,0.0
BRONX - 2014-43,355,0.0028169014084507044
BRONX - 2014-44,389,0.0
BRONX - 2014-45,366,0.0
BRONX - 2014-46,353,0.0028328611898017
BRONX - 2014-47,400,0.0
BRONX - 2014-48,363,0.0027548209366391185
BRONX - 2014-49,378,0.0
BRONX - 2014-50,401,0.0
BRONX - 2014-51,409,0.0
BRONX - 2014-52,313,0.0
BRONX - 2015-01,293,0.0
BRONX - 2015-02,416,0.004807692307692308
BRONX - 2015-03,355,0.0
BRONX - 2015-04,489,0.0
BRONX - 2015-05,311,0.0
BRONX - 2015-06,406,0.0
BRONX - 2015-07,372,0.0
BRONX - 2015-08,376,0.0
BRONX - 2015-09,281,0.0
BRONX - 2015-10,545,0.0
BRONX - 2015-11,409,0.0
BRONX - 2015-12,358,0.002793296089385475
BRONX - 2015-13,357,0.0
